Date,Monthly_Return_Pct,SSE300_Close,Ambiguity_Metric,Risk_Metric,Climate_Risk_Component,Global_GPR_Component,Correlation_Adjusted_Index,Equal_Weighted_Index,GPR_Japan_x,GPR_US_x,New_Ambiguity_Metric.1,New_Risk_Metric.1,GPR_China.1,New_Ambiguity_Metric,New_Risk_Metric,GPR_China_x,Log_Monthly_Return,Ambiguity_Bins_5,Risk_Bins_5,Ambiguity_Bins_10,Risk_Bins_10,Ambiguity_Bins_15,Risk_Bins_15,Ambiguity_Bins_20,Risk_Bins_20,Ambiguity_Bins_25,Risk_Bins_25,Ambiguity_Bins_30,Risk_Bins_30,Ambiguity_Bins_35,Risk_Bins_35,Ambiguity_Bins_40,Risk_Bins_40,Ambiguity_Bins_45,Risk_Bins_45,Ambiguity_Bins_50,Risk_Bins_50,GPR_China_y,GPR_US_y,GPR_Japan_y
2018-11-01,0.0848509735428494,3172.69,2.821502439093532,0.0134960430025475,0.083189203204203,-2.1994086273680957,-0.1797270103661053,-1.0581097120819465,475.46066866666666,204.4980092857143,2.7877881193860077,0.0200544117367825,0.5520046353340149,2.7877881193860077,0.0200544117367825,0.5520046353340149,0.0008481499545469377,1.2779914688584597,0.00028179176044466333,1.7035599343404868,0.00028179176044466333,1.956011502714073,0.00028179176044466333,2.0253262207700677,0.00028179176044466333,2.094640938826062,0.00028179176044466333,2.3195749966735852,0.00028179176044466333,2.3195749966735852,0.00028179176044466333,2.38888971472958,0.00028179176044466333,2.38888971472958,0.00028179176044466333,2.38888971472958,0.00028179176044466333,0.5520046353340149,1.8739105463027952,0.174317255616188
2018-12-01,-3.8143716569862063,3010.65,2.6689139083956506,0.0106400257057676,-0.1232905697902722,-2.9654598635971356,-0.4506598413479101,-1.544375216693704,475.760347,204.79522,,,0.5407910943031311,,,0.5407910943031311,-0.038890233000519685,1.3308239368722867,0.00010703369727049505,1.6385064445042257,0.00010703369727049505,1.8429895252201118,0.00010703369727049505,1.915765316728204,0.00010703369727049505,2.011242441972426,0.00010703369727049505,2.1774844871094987,0.00010703369727049505,2.359266234089255,0.00010703369727049505,2.3854286412774823,0.00010703369727049505,2.3854286412774823,0.00010703369727049505,2.359266234089255,0.00010703369727049505,0.5407910943031311,2.30222487449646,0.0463535226881504
2019-01-01,4.67623201347196,3201.63,2.9657125661720385,0.009902837794219,-0.7133567393329738,-3.2221288345317074,-1.0023243582214596,-1.9677427869323405,476.09818433333334,204.975084,2.510529247162029,0.0100465011719267,0.8722649216651917,2.510529247162029,0.0100465011719267,0.8722649216651917,0.04570189574010761,1.3831487512487415,4.968190958732823e-05,1.8343719702816237,4.968190958732823e-05,1.7035599343404868,4.968190958732823e-05,2.0253262207700677,4.968190958732823e-05,1.956011502714073,4.968190958732823e-05,2.0946409388260623,4.968190958732823e-05,2.1639556568820564,4.968190958732823e-05,2.0946409388260623,4.968190958732823e-05,2.0946409388260623,4.968190958732823e-05,2.1639556568820564,4.968190958732823e-05,0.8722649216651917,2.365464210510254,0.1330573558807373
2019-02-01,10.74023488592063,3669.37,2.946853492026898,0.0174342442194608,0.1023367559141457,-2.3378912317070797,-0.1787357546090104,-1.117777237896467,476.4460096666666,205.20015142857144,2.4843668399738017,0.0080248206049154,0.9983633160591124,2.4843668399738017,0.0080248206049154,0.9983633160591124,0.10201704646209853,1.4432909657960482,6.990353278926479e-05,2.0854684353173742,6.990353278926479e-05,2.180945560561596,6.990353278926479e-05,2.2502602786175907,6.990353278926479e-05,2.3195749966735852,6.990353278926479e-05,2.2502602786175907,6.990353278926479e-05,2.38888971472958,6.990353278926479e-05,2.38888971472958,6.990353278926479e-05,2.3195749966735852,6.990353278926479e-05,2.3195749966735852,6.990353278926479e-05,0.9983633160591124,2.716857671737671,0.1963993459939956
2019-03-01,5.32057362616399,3872.34,2.939141414538768,0.0162337180110951,-0.5946274912772986,-2.3155466402083467,-0.7928479313555001,-1.4550870657428223,476.72755566666666,205.08710814285715,,,0.5782017707824707,,,0.5782017707824707,0.05183859513262893,1.158214693401218,0.0002888747946548431,1.4689457193469033,0.0002888747946548431,1.4978661367769954,0.0002888747946548431,1.7990370595847087,0.0002888747946548431,1.9376664956966978,0.0002888747946548431,2.0423161244496075,0.0002888747946548431,2.1774844871094987,0.0002888747946548431,2.316113923221488,0.0002888747946548431,2.2467992051654933,0.0002888747946548431,2.316113923221488,0.0002888747946548431,0.5782017707824707,2.2983522415161133,0.086730271577835
2019-04-01,-0.5236481905095596,3913.21,2.983892799771111,0.0135464426669053,-0.3737076729912181,-2.9944676500073566,-0.675574379690459,-1.6840876614992872,477.1847123333334,205.28063842857145,2.718473401330013,0.0071990537062905,0.4148739874362945,2.718473401330013,0.0071990537062905,0.4148739874362945,-0.005250240327973081,1.0250939117917865,0.00019791614563783485,1.4689457193469035,0.00019791614563783485,1.7035599343404868,0.00019791614563783485,1.7990370595847085,0.00019791614563783485,1.7297223415287142,0.00019791614563783485,1.868351777640703,0.00019791614563783485,2.1639556568820564,0.00019791614563783485,2.094640938826062,0.00019791614563783485,2.1639556568820564,0.00019791614563783485,2.094640938826062,0.00019791614563783485,0.4148739874362945,2.1665642261505127,0.276582658290863
2019-05-01,1.51492141880662,3629.79,2.551830478887866,0.0192402153089415,-0.724466526732776,-5.1017886331760325,-1.2286591349922515,-2.9131275799544043,477.616643,205.7057908571429,2.4582044327855743,0.0220374461318983,0.8356961607933044,2.4582044327855743,0.0220374461318983,0.8356961607933044,0.01503561074126087,1.094408629847781,0.00010694198562169437,1.5410184476447626,0.00010694198562169437,1.5410184476447626,0.00010694198562169437,1.7912196594138565,0.00010694198562169437,1.7912196594138565,0.00010694198562169437,1.7912196594138565,0.00010694198562169437,2.0374048491606533,0.00010694198562169437,1.7912196594138565,0.00010694198562169437,1.9560115027140732,0.00010694198562169437,2.0805571600284205,0.00010694198562169437,0.8356961607933044,2.745858907699585,0.4029249250888824
2019-06-01,1.2808259501818402,3825.59,2.779666381943468,0.0109444930984639,0.4613081298205614,-5.121293041610648,-0.1817120037339604,-2.3299924558950433,478.15996033333334,205.79538271428572,,,0.9513742327690125,,,0.9513742327690125,0.012726927490851301,1.376226604344546,0.00011758203185273063,1.9730014063936128,0.00011758203185273063,2.154783153373369,0.00011758203185273063,2.316113923221488,0.00011758203185273063,2.5240580773894714,0.00011758203185273063,2.5240580773894714,0.00011758203185273063,2.5240580773894714,0.00011758203185273063,2.5933727954454655,0.00011758203185273063,2.5933727954454655,0.00011758203185273063,2.5933727954454655,0.00011758203185273063,0.9513742327690125,2.6276049613952637,0.6946541666984558
2019-07-01,-1.08688092822523,3835.36,2.4382761753023603,0.0090277866245954,-0.1272040955236187,-4.066444232315752,-0.5809371567041336,-2.0968241639196856,478.2473943333334,205.8307348571429,2.7877881193860077,0.006964650969486,0.6628788113594055,2.7877881193860077,0.006964650969486,0.6628788113594055,-0.01092830629036376,1.0888999753452235,0.00010662428237183415,1.4717037295887678,0.00010662428237183415,1.7990370595847087,0.00010662428237183415,1.8866967846580784,0.00010662428237183415,2.0374048491606533,0.00010662428237183415,2.2453490033286365,0.00010662428237183415,2.1760342852726424,0.00010662428237183415,2.1760342852726424,0.00010662428237183415,2.1760342852726424,0.00010662428237183415,2.2453490033286365,0.00010662428237183415,0.6628788113594055,2.5410354137420654,0.4103535413742065
2019-08-01,2.32361337234415,3799.59,2.2519328650739703,0.0098064821528047,-0.353501490554679,-3.938573480996179,-0.7664404412885117,-2.146037485775429,478.677556,206.17928357142856,,,1.1367127895355225,,,1.1367127895355225,0.02297028508765185,1.333074293476779,2.964735666700491e-05,1.7912196594138565,2.964735666700491e-05,2.01615371726138,2.964735666700491e-05,2.111630842505602,2.964735666700491e-05,2.1760342852726424,2.964735666700491e-05,2.180945560561596,2.964735666700491e-05,2.180945560561596,2.964735666700491e-05,2.3195749966735852,2.964735666700491e-05,2.3195749966735852,2.964735666700491e-05,2.4582044327855743,2.964735666700491e-05,1.1367127895355225,3.3794162273406982,0.599078357219696
2019-09-01,-2.8442827932611,3814.53,2.7645008829519258,0.0072622106567704,0.2426090401917858,-0.8926184225397116,0.1118502608550156,-0.3250046911739628,478.82912366666665,206.0311502857143,2.649158683274018,0.0151262591936574,0.4964228272438049,2.649158683274018,0.0151262591936574,0.4964228272438049,-0.02885516262456225,1.237597168232557,5.2605721224275725e-05,1.6773975271522594,5.2605721224275725e-05,1.692281460717537,5.2605721224275725e-05,1.9298490955258454,5.2605721224275725e-05,2.106719567216648,5.2605721224275725e-05,2.08055716002842,5.2605721224275725e-05,2.106719567216648,5.2605721224275725e-05,2.2502602786175907,5.2605721224275725e-05,2.1547831533733692,5.2605721224275725e-05,2.3195749966735852,5.2605721224275725e-05,0.4964228272438049,2.4091107845306396,0.2482114136219024
2019-10-01,-0.27294488101656,3886.75,2.8214511211544173,0.0067001833373837,1.2183424377813137,-0.6927003673920245,0.9982230056249356,0.2628210351946445,479.161507,206.3621581428571,2.7877881193860077,0.0113594948567029,0.517092764377594,2.7877881193860077,0.0113594948567029,0.517092764377594,-0.0027331805475066776,1.094408629847781,3.8858076790994e-05,1.6922814607175372,3.8858076790994e-05,1.860534377469851,3.8858076790994e-05,1.8173820666020841,3.8858076790994e-05,1.9298490955258456,3.8858076790994e-05,1.9298490955258456,3.8858076790994e-05,1.956011502714073,3.8858076790994e-05,1.9298490955258456,3.8858076790994e-05,2.0253262207700677,3.8858076790994e-05,1.9298490955258456,3.8858076790994e-05,0.517092764377594,2.599827527999878,0.2154553234577179
2019-11-01,-1.7740835114415994,3828.67,2.8877394870875377,0.0079305741717038,0.0657153749561018,0.1390125576229496,0.074157956243979,0.1023639662895257,479.449637,206.2024798571429,,,0.4441041350364685,,,0.4441041350364685,-0.01790009008510241,1.2772884056482265,4.178992192142286e-05,1.7480673485460894,4.178992192142286e-05,2.011242441972426,4.178992192142286e-05,1.9680901311046586,4.178992192142286e-05,2.1760342852726424,4.178992192142286e-05,2.293412589485358,4.178992192142286e-05,2.38888971472958,4.178992192142286e-05,2.293412589485358,4.178992192142286e-05,2.38888971472958,4.178992192142286e-05,2.38888971472958,4.178992192142286e-05,0.4441041350364685,2.3277182579040527,0.1684532910585403
2019-12-01,5.31586230598666,4096.58,2.957506187537956,0.0066723084433118,-0.1525761218755418,0.3534957354723489,-0.0942853030785043,0.1004598067984035,479.77831633333335,206.2730972857143,2.718473401330013,0.0084945080576352,0.5560851693153381,2.718473401330013,0.0084945080576352,0.5560851693153381,0.0517938609900552,1.400138654928281,2.9870570291952e-05,1.860534377469851,2.9870570291952e-05,2.106719567216648,2.9870570291952e-05,2.106719567216648,2.9870570291952e-05,2.245349003328637,2.9870570291952e-05,2.1760342852726424,2.9870570291952e-05,2.245349003328637,2.9870570291952e-05,2.245349003328637,2.9870570291952e-05,2.38888971472958,2.9870570291952e-05,2.245349003328637,2.9870570291952e-05,0.5560851693153381,1.8271369934082031,0.1747696250677108
2020-01-01,-2.52040250039743,4003.9,2.8441053391652726,0.0087359938580942,-0.5476114997887317,-0.4303791984301921,-0.5341083445817575,-0.4889953491094619,480.1852696666666,207.16395242857143,,,0.89552241563797,,,0.89552241563797,-0.025527086295800805,1.1752045970807579,4.950259072839174e-05,1.3661588475692017,4.950259072839174e-05,1.6364955728889847,4.950259072839174e-05,1.7728746523964813,4.950259072839174e-05,2.0253262207700677,4.950259072839174e-05,2.0253262207700677,4.950259072839174e-05,2.149871878084415,4.950259072839174e-05,2.1760342852726424,4.950259072839174e-05,2.2453490033286365,4.950259072839174e-05,2.1760342852726424,4.950259072839174e-05,0.89552241563797,3.770620584487915,0.2513746917247772
2020-02-01,15.075250385146491,3940.05,2.688928735367023,0.0179120168416585,-0.0375012298691219,0.6939888070167026,0.0467539061809316,0.3282437885737903,480.563417,206.63479314285715,,,1.0351626873016355,,,1.0351626873016355,0.14041607955596197,0.799902779427117,7.053396442942237e-05,1.2706817223249798,7.053396442942237e-05,1.3661588475692017,7.053396442942237e-05,1.4354735656251965,7.053396442942237e-05,1.6075751554588926,7.053396442942237e-05,1.6768898735148872,7.053396442942237e-05,1.6768898735148872,7.053396442942237e-05,1.6768898735148872,7.053396442942237e-05,1.6768898735148872,7.053396442942237e-05,1.6768898735148872,7.053396442942237e-05,1.0351626873016355,2.2674992084503174,0.4272100031375885
2020-03-01,-2.5795982651085807,3686.16,2.3350712120799773,0.0215961947255631,-1.419898146800896,1.646758135205981,-1.0666718152991717,0.1134299942025425,480.831932,206.7985222857143,2.718473401330013,0.0092887165469833,0.9335943460464478,2.718473401330013,0.0092887165469833,0.9335943460464478,-0.026134533876753973,1.2052156773503675,0.00013695262253136934,1.5274896174173205,0.00013695262253136934,1.7912196594138565,0.00013695262253136934,1.9419277239164314,0.00013695262253136934,2.0374048491606533,0.00013695262253136934,2.0374048491606533,0.00013695262253136934,2.106719567216648,0.00013695262253136934,2.2502602786175907,0.00013695262253136934,2.38888971472958,0.00013695262253136934,2.2502602786175907,0.00013695262253136934,0.9335943460464478,2.845957040786743,0.3162174224853515
2020-04-01,7.381420770309719,3912.58,2.267091071547548,0.0098512651123794,-1.5605059009241733,3.030036839316708,-1.0317539239742102,0.7347654691962674,481.0961236666667,206.84362585714285,2.527519150841569,0.0100493265908381,0.9231234788894652,2.527519150841569,0.0100493265908381,0.9231234788894652,0.07121699015655118,1.392321254757429,0.00027252186111584564,1.7650572522256291,0.00027252186111584564,1.8866967846580784,0.00027252186111584564,2.180945560561596,0.00027252186111584564,2.180945560561596,0.00027252186111584564,2.250260278617591,0.00027252186111584564,2.3195749966735852,0.00027252186111584564,2.3195749966735852,0.00027252186111584564,2.3195749966735852,0.00027252186111584564,2.3195749966735852,0.00027252186111584564,0.9231234788894652,2.406174421310425,0.1815980672836303
2020-05-01,-1.9799260534492495,3867.02,2.712114241134141,0.00761510097856,-1.1290926879721686,2.5164838516262287,-0.7091846484417687,0.6936955818270301,481.407313,207.047342,,,1.084441900253296,,,1.084441900253296,-0.019997892104293962,1.444646069133884,5.119631363019956e-05,2.0161537172613797,5.119631363019956e-05,2.3195749966735852,5.119631363019956e-05,2.3195749966735852,5.119631363019956e-05,2.4582044327855743,5.119631363019956e-05,2.4582044327855743,5.119631363019956e-05,2.4582044327855743,5.119631363019956e-05,2.4582044327855743,5.119631363019956e-05,2.4582044327855743,5.119631363019956e-05,2.4582044327855743,5.119631363019956e-05,1.084441900253296,2.7038750648498535,0.0867553502321243
2020-06-01,6.04777738840515,4163.96,2.508023041363219,0.008257623288099,-0.8323126382290018,2.4428620868076147,-0.4550685499561646,0.8052747242893065,481.7515686666666,207.17626571428573,2.7877881193860077,0.009240143754617,0.6881785988807678,2.7877881193860077,0.009240143754617,0.6881785988807678,0.05871953665498013,1.2052156773503675,8.582241494140737e-05,1.6525902233018674,8.582241494140737e-05,1.891053111376833,8.582241494140737e-05,1.8343719702816237,8.582241494140737e-05,1.9865302366210549,8.582241494140737e-05,2.1547831533733692,8.582241494140737e-05,2.111630842505602,8.582241494140737e-05,2.1547831533733692,8.582241494140737e-05,2.2502602786175907,8.582241494140737e-05,2.1547831533733692,8.582241494140737e-05,0.6881785988807678,2.3398072719573975,0.1070500090718269
2020-07-01,9.70901353828045,4695.05,3.1121842938994417,0.020274304164314,-1.2037854299382365,2.078175683056498,-0.8257596658914763,0.4371951265591307,482.1600123333333,207.2858765714286,2.7877881193860077,0.0072906846803085,0.8861320614814758,2.7877881193860077,0.0072906846803085,0.8861320614814758,0.09266134326210401,1.3592367006650063,5.399509331141385e-05,1.6103331657007571,5.399509331141385e-05,1.705810290944979,5.399509331141385e-05,1.705810290944979,5.399509331141385e-05,1.7751250090009736,5.399509331141385e-05,1.705810290944979,5.399509331141385e-05,1.7751250090009736,5.399509331141385e-05,1.956011502714073,5.399509331141385e-05,2.0253262207700673,5.399509331141385e-05,2.0253262207700673,5.399509331141385e-05,0.8861320614814758,2.215330123901367,0.1919952780008316
2020-08-01,0.7598398149453498,4816.22,3.0910053319281445,0.0107294395773716,-0.895113750025098,0.1100886237307673,-0.779331636137118,-0.3925125631471653,482.4840193333334,207.4088082857143,2.649158683274018,0.0094295592907731,0.5569837093353271,2.649158683274018,0.0094295592907731,0.5569837093353271,0.00756967572674693,1.1058898790247633,0.00033404489561467306,1.5671808548329897,0.00033404489561467306,1.7736748071641173,0.00033404489561467306,2.011242441972426,0.00033404489561467306,2.2240978714293633,0.00033404489561467306,2.2240978714293633,0.00033404489561467306,2.3195749966735852,0.00033404489561467306,2.293412589485358,0.00033404489561467306,2.3195749966735852,0.00033404489561467306,2.2240978714293633,0.00033404489561467306,0.5569837093353271,1.9851471185684204,0.2427877783775329
2020-09-01,-3.4702033681833098,4587.4,2.9513372552873873,0.0114779489242983,0.6959930150580559,-0.1910243550346857,0.5938237913812748,0.2524843300116851,482.79253666666665,207.71297,2.830940430253775,0.0104764024365273,0.6860551834106445,2.830940430253775,0.0104764024365273,0.6860551834106445,-0.035318451917141204,1.4263010621165084,0.00010091163131152676,1.7650572522256291,0.00010091163131152676,2.106719567216648,0.00010091163131152676,2.106719567216648,0.00010091163131152676,2.1760342852726424,0.00010091163131152676,2.1760342852726424,0.00010091163131152676,2.1760342852726424,0.00010091163131152676,2.3195749966735852,0.00010091163131152676,2.3195749966735852,0.00010091163131152676,2.3195749966735852,0.00010091163131152676,0.6860551834106445,2.147650957107544,0.1938851624727249
2020-10-01,2.0891318205797695,4695.33,2.682512767245245,0.0094567115624927,-0.0554154860792733,-0.4767628277699319,-0.1039474903559304,-0.2660891569246026,483.0586553333333,207.73343528571428,,,0.2679452896118164,,,0.2679452896118164,0.02067608709731133,1.094408629847781,6.484659751369841e-05,1.6604076234727196,6.484659751369841e-05,1.860534377469851,6.484659751369841e-05,1.9298490955258456,6.484659751369841e-05,2.176034285272642,6.484659751369841e-05,2.0253262207700677,6.484659751369841e-05,2.2453490033286365,6.484659751369841e-05,2.2453490033286365,6.484659751369841e-05,2.2453490033286365,6.484659751369841e-05,2.314663721384631,6.484659751369841e-05,0.2679452896118164,1.9602313041687012,0.0705119147896766
2020-11-01,2.12196321058942,4960.25,2.915936479468969,0.0093118220779738,-0.1804237787409129,-1.3492312157201922,-0.3150503965390917,-0.7648274972305525,483.39987533333334,207.74929,2.6923109941417858,0.0182540951730355,0.4027446210384369,2.6923109941417858,0.0182540951730355,0.4027446210384369,0.02099763074593146,1.4263010621165086,3.6660858047164304e-05,1.860534377469851,3.6660858047164304e-05,2.0854684353173742,3.6660858047164304e-05,2.0805571600284205,3.6660858047164304e-05,2.149871878084415,3.6660858047164304e-05,2.293412589485358,3.6660858047164304e-05,2.149871878084415,3.6660858047164304e-05,2.149871878084415,3.6660858047164304e-05,2.38888971472958,3.6660858047164304e-05,2.245349003328637,3.6660858047164304e-05,0.4027446210384369,1.819809079170227,0.0894988030195236
2020-12-01,4.158073616597779,5211.29,3.1858874036953404,0.0088179393433026,-0.8925042127633072,-1.649109360536971,-0.9796521798541988,-1.2708067866501391,483.723923,207.98784199999997,2.7877881193860077,0.0108393318269973,0.4795050323009491,2.7877881193860077,0.0108393318269973,0.4795050323009491,0.04073949783683589,1.3500641971563185,6.079541835902237e-05,1.7990370595847087,6.079541835902237e-05,1.956011502714073,6.079541835902237e-05,2.094640938826062,6.079541835902237e-05,2.2453490033286365,6.079541835902237e-05,2.2453490033286365,6.079541835902237e-05,2.2453490033286365,6.079541835902237e-05,2.2453490033286365,6.079541835902237e-05,2.38888971472958,6.079541835902237e-05,2.38888971472958,6.079541835902237e-05,0.4795050323009491,2.0262954235076904,0.0773395225405693
