Date,China,Hongkong,Japan,US
2015-09-01,0.530152440071106,0.0265076216310262,0.1192842945456504,3.3267064094543457
2015-10-01,0.3290275335311889,0.0365586169064044,0.0853034332394599,3.144041061401367
2015-11-01,0.5914826393127441,0.065720297396183,0.1577287018299102,4.140378475189209
2015-12-01,0.5183467268943787,0.1091256290674209,0.1500477492809295,4.610558032989502
2016-01-01,0.5681818127632141,0.0541125535964965,0.284090906381607,3.3955628871917725
2016-02-01,0.5451936721801758,0.0286944042891263,0.2295552343130111,2.998565196990967
2016-03-01,0.5083612203598022,0.0267558526247739,0.3745819330215454,3.2775919437408447
2016-04-01,0.3796934187412262,0.0281254388391971,0.3796934187412262,3.051610231399536
2016-05-01,0.5294790863990784,0.0,0.2718946635723114,2.704636573791504
2016-06-01,0.3059975504875183,0.0305997543036937,0.1835985332727432,2.5703794956207275
2016-07-01,0.390352725982666,0.0418235063552856,0.2927645444869995,3.164645195007324
2016-08-01,0.2977519631385803,0.0148875983431935,0.1786511838436126,2.7690932750701904
2016-09-01,0.7349823117256165,0.0424028262495994,0.4240282773971557,3.307420492172241
2016-10-01,0.2572434246540069,0.0135391280055046,0.067695640027523,2.7078256607055664
2016-11-01,0.4583213925361633,0.0716127157211303,0.2864508628845215,2.5207676887512207
2016-12-01,0.5978647470474243,0.0142348753288388,0.1992882490158081,3.0462634563446045
2017-01-01,0.6883116960525513,0.038961037993431,0.2077922075986862,3.103896141052246
2017-02-01,0.8460739254951477,0.0445302054286003,0.5343624949455261,3.54757308959961
2017-03-01,0.7586658000946045,0.0654022246599197,0.457815557718277,2.864617347717285
2017-04-01,1.0282423496246338,0.0548395924270153,0.3153276741504669,3.304085493087769
2017-05-01,0.6946336030960083,0.0272405333817005,0.2587850689888,2.8330154418945312
2017-06-01,0.5773361921310425,0.0537056922912597,0.2416756153106689,3.772825002670288
2017-07-01,0.9431345462799072,0.0277392510324716,0.5547850131988525,3.1206657886505127
2017-08-01,1.2072148323059082,0.0852151662111282,0.7243289351463318,3.8630876541137695
2017-09-01,1.2751953601837158,0.1508295685052871,0.7815713882446289,3.400521039962769
2017-10-01,0.6529850959777832,0.0,0.2798507511615753,2.7452025413513184
2017-11-01,0.5712653398513794,0.0142816342413425,0.342759221792221,2.1850900650024414
2017-12-01,0.6537846922874451,0.0726427435874939,0.3632137179374695,2.28098201751709
2018-01-01,0.5726341009140015,0.015069318935275,0.150693193078041,2.456299066543579
2018-02-01,0.3832004964351654,0.0,0.1379521787166595,2.0846107006073
2018-03-01,0.7768067717552185,0.0554861985146999,0.3745318353176117,2.7326953411102295
2018-04-01,0.6782106757164001,0.0288600288331508,0.1875901818275451,2.7561328411102295
2018-05-01,1.3966082334518433,0.0570044182240963,0.4417842328548431,2.992732048034668
2018-06-01,0.8385446071624756,0.0142126204445958,0.4832291007041931,2.771461009979248
2018-07-01,0.5824111700057983,0.0145602794364094,0.2912055850028991,2.475247621536255
2018-08-01,0.6636500954627991,0.045248869806528,0.2564102709293365,2.6696832180023193
2018-09-01,0.5688447952270508,0.0437572933733463,0.1604434102773666,1.86697781085968
2018-10-01,0.7131650447845459,0.0427899025380611,0.1711596101522445,2.1537582874298096
2018-11-01,0.5520046353340149,0.043579313904047,0.174317255616188,1.8739105463027952
2018-12-01,0.5407910943031311,0.0618046969175338,0.0463535226881504,2.30222487449646
2019-01-01,0.8722649216651917,0.0739207565784454,0.1330573558807373,2.365464210510254
2019-02-01,0.9983633160591124,0.0490998364984989,0.1963993459939956,2.716857671737671
2019-03-01,0.5782017707824707,0.0433651357889175,0.086730271577835,2.2983522415161133
2019-04-01,0.4148739874362945,0.0307314079254865,0.276582658290863,2.1665642261505127
2019-05-01,0.8356961607933044,0.104462020099163,0.4029249250888824,2.745858907699585
2019-06-01,0.9513742327690125,0.0906070694327354,0.6946541666984558,2.6276049613952637
2019-07-01,0.6628788113594055,0.1420454531908035,0.4103535413742065,2.5410354137420654
2019-08-01,1.1367127895355225,0.4147465527057647,0.599078357219696,3.3794162273406982
2019-09-01,0.4964228272438049,0.1168053746223449,0.2482114136219024,2.4091107845306396
2019-10-01,0.517092764377594,0.1005458235740661,0.2154553234577179,2.599827527999878
2019-11-01,0.4441041350364685,0.2143951058387756,0.1684532910585403,2.3277182579040527
2019-12-01,0.5560851693153381,0.1429933309555053,0.1747696250677108,1.8271369934082031
2020-01-01,0.89552241563797,0.1099764332175254,0.2513746917247772,3.770620584487915
2020-02-01,1.0351626873016355,0.1807426810264587,0.4272100031375885,2.2674992084503174
2020-03-01,0.9335943460464478,0.1054058149456977,0.3162174224853515,2.845957040786743
2020-04-01,0.9231234788894652,0.0907990336418151,0.1815980672836303,2.406174421310425
2020-05-01,1.084441900253296,0.4193175137042999,0.0867553502321243,2.7038750648498535
2020-06-01,0.6881785988807678,0.2752714455127716,0.1070500090718269,2.3398072719573975
2020-07-01,0.8861320614814758,0.3692216873168945,0.1919952780008316,2.215330123901367
2020-08-01,0.5569837093353271,0.199942871928215,0.2427877783775329,1.9851471185684204
2020-09-01,0.6860551834106445,0.1342281848192215,0.1938851624727249,2.147650957107544
2020-10-01,0.2679452896118164,0.0282047670334577,0.0705119147896766,1.9602313041687012
2020-11-01,0.4027446210384369,0.1044152751564979,0.0894988030195236,1.819809079170227
2020-12-01,0.4795050323009491,0.1392111331224441,0.0773395225405693,2.0262954235076904
2021-01-01,0.5164251923561096,0.0573805756866931,0.1434514373540878,2.2234973907470703
2021-02-01,0.5529354214668274,0.0975768417119979,0.1301024556159973,1.870222806930542
2021-03-01,0.7567888498306274,0.1187119781970977,0.2225849479436874,1.9439085721969604
2021-04-01,0.5830903649330139,0.0,0.0767224207520484,2.132883310317993
2021-05-01,0.4451698958873749,0.0148389972746372,0.0890339836478233,2.522629499435425
2021-06-01,0.5518763661384583,0.11037527769804,0.0788394808769226,2.1286659240722656
2021-07-01,0.4611836969852447,0.0768639519810676,0.0768639519810676,1.6756341457366943
2021-08-01,0.4856650531291961,0.046999841928482,0.046999841928482,2.130659580230713
2021-09-01,0.6832298040390015,0.1397515535354614,0.3260869681835174,2.329192638397217
2021-10-01,0.5788067579269409,0.0445235967636108,0.1632531881332397,1.9293558597564695
2021-11-01,0.5034919381141663,0.0324833504855632,0.0812083780765533,1.9002760648727417
2021-12-01,0.6255012154579163,0.1283079385757446,0.2566158771514892,2.502004861831665
2022-01-01,0.5946640968322754,0.0,0.160720020532608,3.0697524547576904
2022-02-01,1.2469236850738523,0.1148482337594032,0.6234618425369263,4.331418991088867
2022-03-01,1.8261394500732424,0.1056444346904754,0.4527618587017059,6.006640434265137
2022-04-01,1.0752688646316528,0.0962927266955375,0.2728294134140014,4.525758266448975
2022-05-01,1.0244989395141602,0.1336302906274795,0.6087601780891418,3.563474416732788
2022-06-01,0.9876543283462524,0.0617283955216407,0.5092592835426331,3.564814805984497
2022-07-01,0.8302004933357239,0.0626566410064697,0.2349624037742614,3.4774436950683594
2022-08-01,1.3558781147003174,0.3030786514282226,0.7497208714485168,4.290955543518066
2022-09-01,1.2601120471954346,0.155569389462471,0.3578095734119415,4.029246807098389
2022-10-01,1.3505311012268066,0.0910470411181449,0.5311077237129211,4.643399238586426
2022-11-01,1.140918850898743,0.1387604027986526,0.3083564639091491,3.6077706813812256
2022-12-01,0.746640145778656,0.0165920034050941,0.1991040259599685,3.434544563293457
2023-01-01,0.5522088408470154,0.0,0.2175368070602417,2.928380250930786
2023-02-01,1.4616755247116089,0.0178253110498189,0.3921568691730499,3.6185383796691895
2023-03-01,1.4299967288970947,0.0997672080993652,0.3325573801994324,3.4253408908843994
2023-04-01,1.1246145963668823,0.0362778902053833,0.3446399271488189,3.1743152141571045
2023-05-01,0.8981497883796692,0.0718519836664199,0.3772229254245758,3.125561237335205
2023-06-01,1.094619631767273,0.0927643775939941,0.1855287551879882,3.5992579460144043
2023-07-01,1.229966402053833,0.1118151322007179,0.2981736958026886,3.391725778579712
2023-08-01,0.8068953156471252,0.0916926488280296,0.1650467664003372,2.6407482624053955
2023-09-01,0.7795100212097168,0.0927988141775131,0.2227171510457992,2.505568027496338
2023-10-01,0.975350260734558,0.0709345638751983,0.1950700432062149,4.965419292449951
2023-11-01,0.8242284655570984,0.0575043112039566,0.2875215709209442,5.002875328063965
2023-12-01,0.7623403668403625,0.0571755282580852,0.1524680703878402,4.478749752044678
2024-01-01,0.7966805100440979,0.0497925318777561,0.3153527081012726,4.049792766571045
2024-02-01,0.6699879765510559,0.0171791780740022,0.120254248380661,3.762240171432495
2024-03-01,0.7568590641021729,0.0,0.1734468638896942,3.3585619926452637
2024-04-01,0.6323847770690918,0.0332834087312221,0.2662672698497772,3.844233751296997
2024-05-01,0.8587943911552429,0.016515277326107,0.1486374884843826,3.74896788597107
2024-06-01,0.6829918622970581,0.0333166755735874,0.1999000459909439,3.08179235458374
2024-07-01,0.47161865234375,0.0505305714905262,0.1347481906414032,2.4759979248046875
2024-08-01,0.5922026634216309,0.0493502207100391,0.0822503715753555,3.65191650390625
2024-09-01,0.6975585222244263,0.0166085362434387,0.1660853624343872,3.30509877204895
2024-10-01,0.7274490594863892,0.032331071794033,0.2586485743522644,3.1522793769836426
2024-11-01,0.8202099800109863,0.0984251946210861,0.1640419960021972,3.34645676612854
2024-12-01,0.7962610125541687,0.0,0.1557902097702026,4.0332350730896
2025-01-01,0.7106263637542725,0.0991571620106697,0.2478929162025451,3.2391340732574463
2025-02-01,0.7028641700744629,0.0175716038793325,0.1932876408100128,3.0398874282836914
2025-03-01,0.8789829015731812,0.0470883697271347,0.1412651091814041,3.971119165420532
2025-04-01,0.9311286211013794,0.0160539411008358,0.288970947265625,3.933215618133545
2025-05-01,0.9197999238967896,0.0806841999292373,0.1290947198867797,4.550589084625244
2025-06-01,1.137675166130066,0.0,0.3957131206989288,4.9793901443481445
2025-07-01,0.7002456784248352,0.0368550382554531,0.2457002401351928,2.690417766571045
2025-08-01,0.5463786721229553,0.0254129599779844,0.2541296184062958,2.9606099128723145
2025-09-01,0.5961992144584656,0.0124208172783255,0.1987330764532089,2.670475721359253
