Date,Climate_Risk_Component,GPR_Component,Correlation_Adjusted_Index,Equal_Weighted_Index
2008-02-01,0.3372444095931253,-3.672106688264408,-0.12456423466479422,-1.6674311393356414
2008-03-01,1.4714623668586422,-3.788710454411268,0.8655804623152625,-1.158624043776313
2008-04-01,0.8744653821145267,-4.121800967473749,0.29898098752314706,-1.623667792679611
2008-05-01,2.1594904142301465,-4.883517751765854,1.348256383273339,-1.362013668767854
2008-06-01,0.6341741460058025,-5.762734368014942,-0.1026402601659252,-2.5642801110045697
2008-07-01,0.7409248219513249,-6.527830364415497,-0.096311403095799,-2.893452771232086
2008-08-01,1.6773269442175818,-5.6699630180110665,0.831044856764636,-1.9963180368967424
2008-09-01,1.2534777123457221,-6.394511760427608,0.37256018641300237,-2.5705170240409427
2008-10-01,0.4489319896851493,-7.0430321803775575,-0.4140140910545498,-3.2970500953462043
2008-11-01,0.6226971657759679,-7.9141918608447455,-0.36060637919686245,-3.645747347534389
2008-12-01,-0.6974289289451912,-8.546805672897765,-1.601542822670142,-4.622117300921478
2009-01-01,-0.006948724156186457,-8.857923977620203,-1.026429628272271,-4.432436350888195
2009-02-01,0.1948691001683353,-9.483007300738889,-0.9198566673971298,-4.644069100285277
2009-03-01,0.9192627414814253,-9.511155373070359,-0.2821429550908646,-4.295946315794467
2009-04-01,1.2592034837351773,-9.830930845612325,-0.018190232672187445,-4.285863680938574
2009-05-01,1.7993621306322134,-9.427500021923032,0.50621970848001,-3.8140689456454098
2009-06-01,1.6998208595582418,-8.836812678952267,0.4861809635505696,-3.5684959096970124
2009-07-01,0.35424834978395237,-9.260281880934818,-0.753181022863818,-4.453016765575432
2009-08-01,0.2600095592008101,-9.18225380195094,-0.8275776176542765,-4.461122121375065
2009-09-01,1.6884150370171647,-9.88206990826734,0.35569314871862745,-4.096827435625087
2009-10-01,0.42581858539565676,-8.66093630117805,-0.6208200981347073,-4.117558857891196
2009-11-01,1.940168038310699,-7.878825396562226,0.8091880030229027,-2.9693286791257636
2009-12-01,2.0572845757298395,-7.955152966819123,0.9040230891734599,-2.948934195544642
2010-01-01,0.779699277629139,-6.7982649633993795,-0.09315253977703175,-3.00928284288512
2010-02-01,1.4172434596374908,-5.991062950812954,0.5639333213745777,-2.2869097455877316
2010-03-01,1.947239171823078,-5.173298838774375,1.127075029346714,-1.6130298334756485
2010-04-01,0.769908998445121,-5.721463580784087,0.022213948293791863,-2.4757772911694826
2010-05-01,1.5050865766566286,-5.931630862933687,0.648503973965228,-2.2132721431385294
2010-06-01,1.5323334680406928,-5.181915476175407,0.7589668741807745,-1.824791004067357
2010-07-01,0.2542784946757366,-4.406770164227784,-0.2825945577088903,-2.0762458347760235
2010-08-01,0.730421083814502,-4.453040381034406,0.13337501495707638,-1.8613096486099523
2010-09-01,1.8824896547328238,-4.709565466529301,1.123197698473295,-1.4135379058982385
2010-10-01,0.8288989230678845,-5.295677987346863,0.1234524578871754,-2.2333895321394897
2010-11-01,1.548542413169776,-5.642546729305889,0.7202519874699375,-2.0470021580680564
2010-12-01,-1.4517158368885352,-5.343224439203177,-1.899951042010203,-3.3974701380458563
2011-01-01,-0.6671682055220558,-5.233660856811251,-1.1931500237351114,-2.950414531166653
2011-02-01,-1.4024965566960381,-5.50177747119759,-1.8746635770824365,-3.452137013946814
2011-03-01,0.18582198748785034,-5.266900835607001,-0.44223838262871223,-2.5405394240595753
2011-04-01,-0.44208019371236545,-3.9564765590010698,-0.8468785217276404,-2.1992783763567174
2011-05-01,0.42512272796913614,-4.790621513299516,-0.17564176435568046,-2.1827493926651895
2011-06-01,1.3854064909222021,-5.167435851159605,0.6306311758719012,-1.8910146801187016
2011-07-01,1.111864772709621,-4.520840283508616,0.4630735289328197,-1.7044877553994977
2011-08-01,1.4833093565067565,-4.830271195693268,0.7560929057492519,-1.6734809195932554
2011-09-01,1.814934814327756,-4.750264634489996,1.0587361720184065,-1.46766491008112
2011-10-01,0.9007911816625633,-4.427827807453589,0.2870254497350929,-1.763518312895513
2011-11-01,1.4703286413016317,-5.7575380444342334,0.6378020719023286,-2.143604701566301
2011-12-01,0.788041774914085,-6.154580298454084,-0.011629495833575199,-2.6832692617699996
2012-01-01,1.432448006787527,-5.592916848047734,0.6232461833896221,-2.0802344206301036
2012-02-01,0.9481133087329336,-4.992352690681857,0.2638732702598817,-2.0221196909744616
2012-03-01,1.698634518549435,-6.018842323944576,0.8097132365922292,-2.160103902697571
2012-04-01,1.250859258716449,-5.616592497165136,0.45984632233752665,-2.1828666192243436
2012-05-01,0.7920442577652066,-5.32833690973408,0.08708107037687618,-2.268146325984437
2012-06-01,1.1595174384015932,-5.370727833461193,0.40734491919215143,-2.1056051975298
2012-07-01,0.6576080727560045,-5.558360659371513,-0.05836516652138801,-2.4503762933077544
2012-08-01,0.5400107190654808,-5.479797250026204,-0.15336815672935594,-2.4698932654803616
2012-09-01,1.309324096493727,-5.349233807494338,0.5423721575635715,-2.0199548555003055
2012-10-01,0.04332282822285982,-5.374625148785402,-0.5807320746413817,-2.665651160281271
2012-11-01,0.045810254460324974,-5.800233249615639,-0.6275539281708241,-2.877211497577657
2012-12-01,-0.3671205609198253,-6.500333070824735,-1.0735616994019166,-3.43372681587228
2013-01-01,-0.7862631765192433,-7.273397092285068,-1.5334700051654675,-4.029830134402156
2013-02-01,-0.2069982794665601,-7.697499213709851,-1.0697758204766368,-3.9522487465882055
2013-03-01,0.33476499837607276,-7.890950585125532,-0.6126966902991902,-3.7780927933747295
2013-04-01,-0.04234069303850265,-9.325432225828356,-1.1115939987843364,-4.683886459433429
2013-05-01,-0.4366278355279257,-8.787226143352141,-1.3984738772326546,-4.611926989440033
2013-06-01,-1.4060676309561009,-8.387448535658175,-2.2102032558883815,-4.896758083307137
2013-07-01,-2.8147518009968358,-8.210461075700612,-3.4362451858720995,-5.512606438348724
2013-08-01,-1.9839928909544298,-8.584923359460488,-2.744307135354359,-5.2844581252074585
2013-09-01,-0.4437370647782237,-8.346423526298603,-1.3539913258082272,-4.395080295538413
2013-10-01,-1.7745056687901433,-7.495565790618966,-2.4334739043212332,-4.635035729704555
2013-11-01,-0.30078135718310955,-7.331083548094946,-1.1105518772164844,-3.8159324526390277
2013-12-01,-1.9238937722931637,-6.713208282603114,-2.475540856060137,-4.318551027448139
2014-01-01,-1.5923913074174696,-6.788812494338633,-2.190930114509605,-4.190601900878051
2014-02-01,-0.9257570298162766,-7.2258486634788195,-1.6514197879611219,-4.075802846647548
2014-03-01,-0.5114427928134742,-6.9733675900609295,-1.2557459623483458,-3.742405191437202
2014-04-01,0.566573672512865,-6.435519399327365,-0.23994763967709332,-2.93447286340725
2014-05-01,-0.8946920833575992,-6.222632605606435,-1.5083796675108982,-3.558662344482017
2014-06-01,-0.7294084002746976,-6.235315412825734,-1.3635946790057094,-3.482361906550216
2014-07-01,-1.2994695889682688,-5.600692573989688,-1.7948968805380145,-3.4500810814789786
2014-08-01,-0.803760648973418,-4.120675428230496,-1.1858124772970342,-2.4622180386019568
2014-09-01,-0.6249180795812392,-4.171211749868718,-1.033390431351839,-2.3980649147249786
2014-10-01,-0.2040046237636575,-2.7720765232103823,-0.4998025654490563,-1.48804057348702
2014-11-01,-1.0976092338271046,-3.3609114032317287,-1.358302917390334,-2.2292603185294166
2014-12-01,-1.416323377886119,-3.3380702930019117,-1.6376757403546252,-2.3771968354440154
2015-01-01,-0.9708397889939061,-3.3450379421299505,-1.2443067923913655,-2.1579388655619285
2015-02-01,-0.8179265669488971,-2.2156429780303513,-0.9789195818044665,-1.5167847724896242
2015-03-01,-0.6097366137230571,-2.3950420243918593,-0.8153732494688908,-1.5023893190574582
2015-04-01,-1.2114517236389564,-1.6635627875305097,-1.2635271823288512,-1.437507255584733
2015-05-01,-0.7696030578179464,-0.981336266395194,-0.7939911005737152,-0.8754696621065702
2015-06-01,-0.08432514892348134,-1.3908246502113493,-0.2348115365426176,-0.7375748995674153
2015-07-01,-0.6126688587971377,-2.52451410417795,-0.8328807183352209,-1.568591481487544
2015-08-01,-1.2162784264438118,-1.8426620530908802,-1.288427102463185,-1.5294702397673459
2015-09-01,-0.33931205648877444,-2.4750666853865257,-0.5853144457945897,-1.4071893709376502
2015-10-01,-0.1143256584604746,-1.1437965868078324,-0.23290309458900008,-0.6290611226341535
2015-11-01,-0.17693695211119048,-0.6127233976151527,-0.22713209408608614,-0.3948301748631716
2015-12-01,-1.1054534691164257,1.567841544834377,-0.7975356250658562,0.23119403785897563
2016-01-01,-1.1247621481930967,3.2751455591814627,-0.6179680651584616,1.0751917054941829
2016-02-01,-0.7334900031896203,3.546787573958304,-0.2404752642193857,1.406648785384342
2016-03-01,-0.7238343016551128,3.350410110500628,-0.25455105795054656,1.3132879044227574
2016-04-01,-1.1186665866359942,3.7140502797563952,-0.5620202940866471,1.2976918465602005
2016-05-01,-0.9291066173829708,4.812313934439099,-0.26779320869487966,1.941603658528064
2016-06-01,-0.45303675335068483,5.1715961825940715,0.19482472028905484,2.3592797146216933
2016-07-01,-0.24901886417769176,3.966966381302173,0.23659049826174397,1.8589737585622408
2016-08-01,-1.1444155554309616,4.210136404328795,-0.527662789012822,1.5328604244489166
2016-09-01,0.08479119024206203,3.42779542553835,0.4698480774963695,1.756293307890206
2016-10-01,-1.3041096067717022,4.391039404065634,-0.6481258878733884,1.5434648986469661
2016-11-01,-0.8755306146953024,2.3789678197309296,-0.5006680813180109,0.7517186025178136
2016-12-01,-2.0032730011338975,0.21731494184605543,-1.7474992655907469,-0.8929790296439211
2017-01-01,-1.0803179260029034,-0.2509690285350823,-0.9847911236330442,-0.6656434772689929
2017-02-01,-0.8083249870983963,-0.001223622904506061,-0.7153607198940922,-0.4047743050014512
2017-03-01,-0.3115105335053241,0.8264199322640036,-0.1804404144684731,0.25745469937933974
2017-04-01,-0.6176033823189312,1.150393405969966,-0.41396040371115855,0.26639501182551745
2017-05-01,-0.0021158713946203334,2.411475199187678,0.2758885220580376,1.204679663896529
2017-06-01,0.06502385127511355,3.1736139160321533,0.42308023703943604,1.6193188836536334
2017-07-01,-0.7664511357381839,3.970383777796176,-0.22084880356482628,1.601966321028996
2017-08-01,-1.1088800788214435,5.4311498915866,-0.35558052976119303,2.161134906382578
2017-09-01,-0.38590826845202847,6.876182164646667,0.4505602910562227,3.2451369480973193
2017-10-01,-0.9163141230667321,9.576305397275139,0.2922561111521127,4.329995637104203
2017-11-01,0.14650749455303033,9.935595202797318,1.2740429018367343,5.0410513486751745
2017-12-01,-1.5034121787675165,9.151158554987976,-0.27618793583827594,3.82387318811023
2018-01-01,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509
2018-02-01,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483
2018-03-01,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009
2018-04-01,-0.4835886159916269,4.144822075658965,0.04952510101913771,1.830616729833669
2018-05-01,-0.5001809644593489,3.9731473790811696,0.015069919593903358,1.7364832073109104
2018-06-01,0.09826887465842346,4.228830806116539,0.574038932962713,2.163549840387481
2018-07-01,-0.4753793347736067,3.6608601050395286,0.001044675347872337,1.592740385132961
2018-08-01,-0.2452204990399198,1.0085790893276005,-0.10080423966454378,0.38167929514384036
2018-09-01,0.574438156532259,-1.071072838245974,0.3849034455372285,-0.24831734085685747
2018-10-01,0.7368682475548812,-2.165129304935263,0.4026077842915327,-0.7141305286901909
2018-11-01,0.08318920320420306,-2.1994086273680957,-0.17972701036610533,-1.0581097120819463
2018-12-01,-0.12329056979027228,-2.9654598635971356,-0.4506598413479101,-1.544375216693704
2019-01-01,-0.7133567393329738,-3.2221288345317074,-1.0023243582214596,-1.9677427869323405
2019-02-01,0.10233675591414579,-2.3378912317070797,-0.17873575460901042,-1.117777237896467
2019-03-01,-0.5946274912772986,-2.3155466402083467,-0.7928479313555001,-1.4550870657428225
2019-04-01,-0.3737076729912181,-2.9944676500073566,-0.675574379690459,-1.6840876614992872
2019-05-01,-0.724466526732776,-5.1017886331760325,-1.2286591349922515,-2.9131275799544043
2019-06-01,0.46130812982056146,-5.121293041610648,-0.1817120037339604,-2.3299924558950433
2019-07-01,-0.12720409552361872,-4.066444232315752,-0.5809371567041336,-2.0968241639196856
2019-08-01,-0.353501490554679,-3.9385734809961788,-0.7664404412885117,-2.146037485775429
2019-09-01,0.24260904019178584,-0.8926184225397116,0.1118502608550156,-0.32500469117396286
2019-10-01,1.2183424377813135,-0.6927003673920245,0.9982230056249355,0.2628210351946445
2019-11-01,0.06571537495610184,0.13901255762294962,0.07415795624397908,0.10236396628952574
2019-12-01,-0.15257612187554181,0.3534957354723489,-0.09428530307850436,0.10045980679840355
2020-01-01,-0.5476114997887317,-0.4303791984301921,-0.5341083445817575,-0.4889953491094619
2020-02-01,-0.03750122986912199,0.6939888070167026,0.046753906180931615,0.32824378857379033
2020-03-01,-1.419898146800896,1.646758135205981,-1.0666718152991717,0.11342999420254252
2020-04-01,-1.5605059009241733,3.030036839316708,-1.0317539239742102,0.7347654691962674
2020-05-01,-1.1290926879721686,2.5164838516262287,-0.7091846484417687,0.6936955818270301
2020-06-01,-0.8323126382290018,2.4428620868076147,-0.45506854995616464,0.8052747242893065
2020-07-01,-1.2037854299382365,2.078175683056498,-0.8257596658914763,0.43719512655913073
2020-08-01,-0.895113750025098,0.11008862373076736,-0.779331636137118,-0.3925125631471653
2020-09-01,0.6959930150580559,-0.19102435503468573,0.5938237913812748,0.2524843300116851
2020-10-01,-0.055415486079273386,-0.47676282776993195,-0.10394749035593043,-0.26608915692460267
2020-11-01,-0.18042377874091295,-1.3492312157201922,-0.3150503965390917,-0.7648274972305525
2020-12-01,-0.8925042127633072,-1.6491093605369713,-0.9796521798541988,-1.2708067866501391
2021-01-01,-0.5968658904668693,-4.078704722194015,-0.9979141476932629,-2.337785306330442
2021-02-01,0.4826957121022221,-5.1009264690143405,-0.16044202429801196,-2.309115378456059
2021-03-01,0.29571976851003545,-6.734964704992601,-0.5140947839367328,-3.219622468241283
2021-04-01,-0.10863315990173303,-7.324883032107149,-0.9398216711524344,-3.716758096004441
2021-05-01,0.5356638522769485,-8.907651696304903,-0.5520445185665768,-4.185993922013977
2021-06-01,0.4467426181500568,-9.264569205094505,-0.6718343379700968,-4.408913293472224
2021-07-01,0.2293649279871118,-10.10030037214345,-0.9604357683002447,-4.935467722078169
2021-08-01,-0.9659728898918356,-10.83210151024626,-2.1023820920380016,-5.899037200069047
2021-09-01,0.3899124151539653,-11.307972450059426,-0.9574837640372718,-5.45903001745273
2021-10-01,1.0644289911505695,-10.094443580411497,-0.22088219461056224,-4.515007294630464
2021-11-01,-1.3268025846473845,-9.778803785048751,-2.300328504517413,-5.552803184848068
2021-12-01,-1.383953984346229,-9.994757044073165,-2.3757711612229,-5.689355514209697
2022-01-01,-0.05589188656924776,-9.392217574086377,-1.1312768560738269,-4.724054730327812
2022-02-01,-0.9528078178622599,-8.154519305694118,-1.7823217559929267,-4.553663561778189
2022-03-01,0.8214160310017645,-4.7030653945276235,0.1850902977141281,-1.9408246817629295
2022-04-01,-1.4959752772007018,1.1976815242615344,-1.1857121036302636,-0.1491468764695837
2022-05-01,-3.037046864571048,4.252644265528062,-2.197399177031544,0.6077987004785068
2022-06-01,-0.4932535410607068,6.846096721623718,0.35211402885739584,3.176421590281506
2022-07-01,-0.9168060969133945,9.831953801670602,0.3212671261753739,4.457573852378604
2022-08-01,-0.4228187205141731,11.829198559893207,0.98840403139524,5.7031899196895175
2022-09-01,-0.550521083933197,15.22448941615849,1.2664902065209298,7.3369841661126465
2022-10-01,-0.6470368760181595,18.477940966113348,1.5558333324445215,8.915452045047594
2022-11-01,-0.5985746388300315,22.797846992293238,2.0962928073582967,11.099636176731604
2022-12-01,0.11853522935995532,24.57210729922677,2.935168317662714,12.345321264293363
2023-01-01,0.2795354404223277,25.174719356847053,3.147034657225562,12.727127398634691
2023-02-01,0.13489923477972052,22.414820877487227,2.701164986235005,11.274860056133473
2023-03-01,1.0359988571605474,19.357209253001795,3.146288808716243,10.19660405508117
2023-04-01,0.3766992878314498,18.63787540120074,2.48007431726616,9.507287344516095
2023-05-01,0.5033787241728377,17.952238490258935,2.5131888095826014,9.227808607215886
2023-06-01,1.0672266787615365,17.266438546714856,2.93309870847325,9.166832612738196
2023-07-01,0.8786223092023691,17.65315498900886,2.8107614523822084,9.265888649105616
2023-08-01,-0.44085397004884297,15.89515175980902,1.440774371935622,7.727148894880088
2023-09-01,0.5043159008742664,13.68350887381162,2.022333428074117,7.093912387342943
2023-10-01,0.21525533696010535,10.505214458278465,1.4004825608429812,5.360234897619285
2023-11-01,0.23495069015734824,11.570763350081894,1.5406423465550423,5.902857020119621
2023-12-01,-1.5148535205689533,13.44185618832735,0.20790352031868897,5.963501333879198
2024-01-01,-0.9131064884845236,15.289085536781773,0.9531088043575047,7.187989524148625
2024-02-01,-0.04405198008579474,14.995467846640475,1.688243369448933,7.47570793327734
2024-03-01,-0.24296632405759644,14.238703082426614,1.4250742021945406,6.997868379184509
2024-04-01,0.06137419160327057,13.826614774841389,1.646894375910954,6.94399448322233
2024-05-01,-1.0829549455908145,14.146377404079997,0.671203558789852,6.531711229244591
2024-06-01,-0.28895934085552544,13.936364123778239,1.3495545191163165,6.823702391461357
2024-07-01,-0.29767776793324685,12.846876708393754,1.2163499971409304,6.274599470230254
2024-08-01,-0.8775021591663761,12.244535011928862,0.6339319976286512,5.683516426381243
2024-09-01,-0.18119414161512223,13.061509015410019,1.344138672097258,6.440157436897448
2024-10-01,-0.47987106316129063,10.93095145938566,0.8344604459502594,5.225540198112185
2024-11-01,-0.394028552312596,8.82147513158021,0.667439789705782,4.213723289633807
2024-12-01,-1.4871483127210041,7.7447202082700155,-0.42379502148032777,3.1287859477745057
2025-01-01,-1.51532217657873,7.506168538577734,-0.47620080888955496,2.995423180999502
2025-02-01,-0.7781627109890455,7.218586525671082,0.1429259722709384,3.2202119073410183
2025-03-01,-0.9588145262054062,6.865229256351986,-0.05761855617219647,2.9532073650732897
2025-04-01,-1.2807842273650292,7.141676170401463,-0.3106609024990632,2.9304459715182167
2025-05-01,-1.0752165379159317,7.559534411529945,-0.08064097390527947,3.242158936807007
2025-06-01,-0.6539437931424427,9.332519901831192,0.49632595060016005,4.339288054344375
