,firm_id,industry,is_soe,market_cap,book_to_market,leverage,profitability,investment,momentum
50,STOCK_0051,Others,1,54.00369534518908,0.6592874674692428,0.21794273726302257,-0.03603686869890653,0.016803128020715683,-0.1342618158095424
51,STOCK_0052,Consumer Discretionary,0,22.434792107633527,0.12569906649124393,0.1,-0.012245262014804678,0.09848890475561356,-0.10597888631125052
52,STOCK_0053,Manufacturing,1,2357.848460655961,0.5243899543603262,0.2100812061266713,0.024644777269998926,0.09960182260633157,0.28559894828740323
53,STOCK_0054,Healthcare,0,214.6755435981247,0.1,0.16845060084325406,0.013673049194512048,0.1948542714517969,0.2507332642491238
54,STOCK_0055,Manufacturing,0,97.75927664139584,0.17310613440750933,0.2757920955115237,0.0685391974223204,0.17687679745627932,0.12663949672290598
55,STOCK_0056,Utilities,0,6.5430604099171035,0.7726145966557315,0.6758343590976145,0.03918472954725771,-0.0045303338819123054,0.15090149270184594
56,STOCK_0057,Energy & Materials,0,1.4580586923705425,0.5192183642167686,0.1284198140700268,0.11361286422068861,0.13366923505023534,0.03240249954709813
57,STOCK_0058,Others,0,14.73698734541474,0.517554518030057,0.40021904838856615,0.10634687063158953,0.14048237874511005,0.20740364759182708
58,STOCK_0059,Energy & Materials,1,3.1397832256212865,0.18967852980850788,0.5774023606108764,0.040078047629147316,0.041930139761813374,0.21804626949117592
59,STOCK_0060,Energy & Materials,0,69.40624515729242,0.33606630378903024,0.16556026838258905,0.12935611000643552,0.11720092076024306,0.3256200953453265
60,STOCK_0061,Consumer Discretionary,0,95.73920720129522,0.4532577286979237,0.5740950615888328,0.0686877390495662,0.15041582808047704,0.15158786179257347
61,STOCK_0062,Consumer Staples,1,173.52962601359812,0.4754679203406102,0.4486056719773415,0.10233198657585428,0.1029382099227367,0.2293604156302714
62,STOCK_0063,Utilities,0,29.352459432356973,0.1077250188267858,0.1,0.10062851983220612,-0.03437476770513259,-0.03758772623352852
63,STOCK_0064,Energy & Materials,1,237.64642790446226,0.10970063030076171,0.440679572080614,0.14115854752957285,0.06532545678959015,-0.016478636624996244
64,STOCK_0065,Energy & Materials,1,1.1954799535018805,0.3005389606861372,0.35330568513854876,-0.016683915055378015,0.02340833346829004,-0.10058671195157513
65,STOCK_0066,Others,1,138.29650439041205,0.4881150093119766,0.8012409725176691,0.1383551457191818,0.24968868462301722,-0.17549405064860144
66,STOCK_0067,Manufacturing,0,37.0009817512713,0.5841806650207594,0.32422238437285295,0.09718092947676087,0.08987578791821874,-0.04578161044946717
67,STOCK_0068,Healthcare,0,11.525591440461067,0.21370327633842195,0.24983377172644253,-0.00742734924787631,0.019412775965692443,0.19261512548387694
68,STOCK_0069,Healthcare,0,7.956381514465756,0.6807209142022558,0.1,0.02340919289336521,0.1667142548260771,0.0061061863819410695
69,STOCK_0070,Consumer Staples,1,170.06630321156294,0.3402132433715526,0.6439061359824373,0.03832205063603666,0.14949386470983209,0.0009991781508958985
70,STOCK_0071,Utilities,0,44.10832772954255,0.29664069909060636,0.1,0.059931012133388674,0.11237635740904382,0.10185322886555088
71,STOCK_0072,Energy & Materials,1,25.4270784349905,0.4769217615019179,0.4071683956008867,0.08639013486833913,0.07528625221827293,0.11658178125967812
72,STOCK_0073,Consumer Discretionary,0,346.6397457118724,0.43499275967858647,0.10983825219441334,0.13609265947134241,0.22484350597537703,0.026638083231665152
73,STOCK_0074,Others,0,5.927260047460599,0.1073483031283377,0.2264955112090328,0.06852986986348239,0.11342790572859449,0.22759437473821917
74,STOCK_0075,Others,0,55.372773482532686,0.4001694687017531,0.24577167868649621,0.10457022835097488,0.06588861583525842,0.3301410649366223
75,STOCK_0076,Manufacturing,0,40.13130176155892,0.34660277950603896,0.4348712480848089,0.04559201549498637,-0.0067122258788578715,0.1740621984216446
76,STOCK_0077,Consumer Discretionary,1,11.646443953974916,0.15392457371385596,0.42210365783825105,0.08188301165839688,0.03987039920840675,0.017834956067106764
77,STOCK_0078,Energy & Materials,1,21.08784110491997,0.4450975420843652,0.12,0.09789628643458843,0.19161545760221857,0.15527577025229541
78,STOCK_0079,Real Estate,1,358.36650029017125,0.36425511427288443,0.8359604865796475,0.053535088122689006,0.11805163261912137,0.38134055379177956
79,STOCK_0080,Energy & Materials,1,52.587072804224846,0.48651884963376946,0.2496397915884183,0.07446332854596521,0.08134508301605008,0.29609801449350487
80,STOCK_0081,Real Estate,0,46.3711606294995,0.5776514875946975,0.7263599660835515,0.05136157877257371,0.23812322797807167,0.2670137031221177
81,STOCK_0082,Consumer Discretionary,0,69.48044036919322,0.38542131640815475,0.23309597753672803,0.133120075493756,0.21190125602976828,-0.20095706681671494
82,STOCK_0083,Manufacturing,0,4.749207615866641,0.8119689496670742,0.4807926698431529,0.0927086946123101,-0.004526551892780091,-0.004217274144886877
83,STOCK_0084,Energy & Materials,1,29.44390437487401,0.22583435837581015,0.4902554295074087,0.14493692519718981,0.09927662833434374,0.030547522637253258
84,STOCK_0085,Financial Services,0,98.63678997119585,0.4136797609085853,0.15754139007854445,0.08046458762654564,0.19330621397619852,0.1119732713846989
85,STOCK_0086,Information Technology,0,759.4253715019723,0.5144547707416429,0.3332874492478733,0.047464323132745526,0.10474540793893226,0.09261493097695843
86,STOCK_0087,Consumer Discretionary,1,62.24594955408152,0.3233962193107145,0.34922868191758566,0.10246142174598726,0.17109841776233475,-0.11145073690957252
87,STOCK_0088,Information Technology,1,78.2116259522145,0.5940848981612087,0.3767366291378898,0.1323460063825006,0.16559602442731058,0.16821994106776111
88,STOCK_0089,Information Technology,1,128.83860621223332,0.5815144176564866,0.2463858809205809,0.002363646609198115,0.09571712115382416,-0.13397179854692365
89,STOCK_0090,Manufacturing,0,13.444082622131825,0.36737775353004337,0.187734202856831,0.022162788747402566,-0.0026236681809876463,0.27680770343744004
90,STOCK_0091,Healthcare,0,2.1466214534321915,0.4211773164447699,0.19651064481165462,0.07055516561077624,0.16424586211523834,0.0549470209636926
91,STOCK_0092,Financial Services,0,7.960387864358568,0.6468494711909074,0.40672235703227994,0.07328659483212448,0.10726208975226319,-0.0853799415470649
92,STOCK_0093,Healthcare,1,113.52477118922579,0.5717063823348205,0.5788920690485566,0.10359806666233046,0.13113723269159225,0.24092300935058875
93,STOCK_0094,Others,0,58.90684682570963,0.6934118583502857,0.1708047502021945,0.1201450809072843,0.07516414788083806,0.33293595700479833
94,STOCK_0095,Manufacturing,0,9.56115970825919,0.8537602932517485,0.17943255199048885,0.14122922188130715,0.24987172498392365,-0.17054219400394807
95,STOCK_0096,Information Technology,0,49.48288422488717,0.44162089832883494,0.20271284455140468,0.09513426744979929,0.07726813202495228,-0.18345688401986182
96,STOCK_0097,Manufacturing,0,77.09344008589927,0.26844794418436757,0.15453396752178175,0.13155314569940268,0.12868341408227507,0.12939395030716536
97,STOCK_0098,Real Estate,0,793.7622033904061,0.27317594199755446,0.34913797758925025,0.03046538056811484,0.170353086790943,-0.07724386016740449
98,STOCK_0099,Information Technology,1,56.11372147864829,0.7792174332312342,0.21744400343329137,0.11900390898582915,0.30554636319853556,0.11899767590915578
99,STOCK_0100,Manufacturing,1,60.689849818764564,0.5372452968628384,0.1626592805098188,0.11540445609283383,0.0317306715060901,-0.26293358894287244
100,STOCK_0101,Energy & Materials,0,32.81525939587144,0.5898539957327071,0.3822630229775311,0.13831513736183948,0.14139138512575222,0.10825467092940204
101,STOCK_0102,Consumer Staples,0,25.471504709287473,0.39938578982298434,0.48807710526297776,0.0898789461025704,0.11799784330038848,0.18266494488004306
102,STOCK_0103,Energy & Materials,1,50.45056963787991,0.18633729025724663,0.12588104967931885,0.08269942092228964,0.12515795318480963,-0.23631998495308068
103,STOCK_0104,Information Technology,0,5.394920624101288,0.6505194727716501,0.4047577287788553,0.07686715218987777,0.13189339657616894,0.009437104332294048
104,STOCK_0105,Others,0,13.195765790526945,0.3266136434607556,0.30059457032834425,0.12562176246295834,-0.08431369079215639,0.20014798668589104
105,STOCK_0106,Manufacturing,1,6.392638285985154,0.21240570545773965,0.2627727955076786,0.0712843147482626,0.07630044413980137,0.11877060081038197
106,STOCK_0107,Healthcare,0,32.363628861320635,0.8147569930401125,0.7027723184961803,0.07799557436717233,0.10616431520612615,0.31675627202135154
107,STOCK_0108,Information Technology,0,300.89323211428126,0.22003350651274883,0.11780738225015683,0.1260674801493248,0.17936762976074455,0.10489388706097379
108,STOCK_0109,Consumer Discretionary,0,34.74397666476062,0.23634973754789532,0.49156362942940546,0.05725898420557734,0.012229896837624274,-0.08574210577659773
109,STOCK_0110,Real Estate,1,10.330478816448517,0.43808964420025065,0.15561985108293996,0.14555794431590527,0.09418561289262914,0.022375047531742895
110,STOCK_0111,Energy & Materials,1,98.42518990145442,0.5204079508755051,0.7578505801338677,0.09796047002289204,0.03641526447831731,-0.23495348840640026
111,STOCK_0112,Information Technology,0,23.762757986271904,0.5662714869162232,0.3188088608364587,0.03931773219701627,0.1592779961310601,0.1702316679074726
112,STOCK_0113,Consumer Staples,1,65.16988307335752,0.37967126030145487,0.5339129602837984,0.19502050427234852,0.20603464504840302,-0.2248764581873201
113,STOCK_0114,Energy & Materials,1,55.87456158984129,0.3248128454416873,0.27329337896609185,0.14439912369009691,0.08617504311315653,0.0990994249725611
114,STOCK_0115,Consumer Discretionary,0,4.052111322940246,0.46835001335308374,0.1329673564749214,0.03914072666955023,-0.04752965021310218,0.14835854211088012
115,STOCK_0116,Energy & Materials,0,55.04113167142618,0.7522531614177457,0.5094883100655807,0.1907125761731138,0.09631862181360816,0.07896735342351935
116,STOCK_0117,Energy & Materials,0,11.799933770711018,0.5123165927573695,0.16962173744973372,0.13579510266826808,0.06805875375392603,0.2021738704255824
117,STOCK_0118,Healthcare,0,92.11627843762278,0.4437100138099955,0.31741235655550754,0.1088379033096536,0.21768269564202822,0.14731465552029235
118,STOCK_0119,Manufacturing,0,18.947838011055563,0.7612741609237536,0.3737422447825895,0.11857194959579123,0.1458534171347825,0.0378596120551997
119,STOCK_0120,Financial Services,0,71.55026143359642,0.4645587380504819,0.6650630661818098,0.07195475459754036,0.07182303517105755,0.13031613841125356
120,STOCK_0121,Energy & Materials,0,104.49303490711934,0.7354411956771937,0.19800884660131532,0.03385849051365834,0.23941508551676174,0.019331459843614684
121,STOCK_0122,Manufacturing,0,0.8725281250511803,0.49979482550378945,0.2866767317542576,0.049799386253743645,0.18354117436974618,-0.1281434134753874
122,STOCK_0123,Manufacturing,0,66.66265983843903,0.5108223432396785,0.17308767382772455,0.057521198088735945,0.038734254481728236,0.06925197747719575
123,STOCK_0124,Utilities,1,64.72370003643948,0.32791141951130137,0.21234498357581438,0.1805004644650001,0.16953234088041583,0.3686243204567548
124,STOCK_0125,Manufacturing,0,25.170063659931625,0.7012534523757913,0.25150430860916445,0.04158175263429639,0.14584634184928233,0.02214697468105686
125,STOCK_0126,Others,1,32.06445849514986,0.49265586915111104,0.15673658565241017,0.14547364481753566,0.07454861361325323,-0.2146152672592299
126,STOCK_0127,Consumer Staples,0,44.744910478710295,0.5051980452888978,0.1,0.12169036695796824,0.08577954503625984,0.020167974297236442
127,STOCK_0128,Others,0,68.38395575797124,0.3560298850818797,0.3555270851493722,0.08957604819329824,0.13929905101242784,0.13819429358936344
128,STOCK_0129,Information Technology,1,50.10801352615002,0.3869361209433469,0.14188183594497417,0.16964612956654365,0.13791642224717876,-0.060805774057551575
129,STOCK_0130,Utilities,1,121.52604688376678,0.6158001679041322,0.18359355605484118,0.055081880390377674,0.19941508311302336,0.14187257618430227
130,STOCK_0131,Utilities,0,9.395009605156668,0.3361178594267149,0.2647128809957393,0.07484883993013922,0.21801058785342994,0.0656925654435669
131,STOCK_0132,Manufacturing,1,60.87252943481111,0.7533151583549921,0.20295544178685213,0.14879330865919782,0.20100368008430694,-0.23041729705179323
132,STOCK_0133,Manufacturing,0,39.99564025021398,0.7641864152690938,0.30792759597076946,0.09363488967649675,0.17203054309770147,-0.08494685786476988
133,STOCK_0134,Information Technology,0,41.479700979877514,0.274712892453433,0.33026024309310664,0.06890695481023469,0.15373475746115556,-0.005283334920094265
134,STOCK_0135,Others,1,153.13890553941397,0.6203341237224589,0.4636345241814537,-0.014260002601055862,0.09629860451928945,-0.18095655084137705
135,STOCK_0136,Financial Services,1,159.8628339241982,0.34054924702815736,0.5425619579966366,0.043310601310731806,0.12288507131757019,0.11212955642371115
136,STOCK_0137,Manufacturing,0,189.6657195636492,0.3450801799800805,0.16759824552406383,0.153702802624404,0.09183895401172208,0.1928704706402579
137,STOCK_0138,Information Technology,0,46.75935233361392,0.36272699823030086,0.12968365333062085,0.10121171298559493,0.13146713340849847,0.28186184601086406
138,STOCK_0139,Healthcare,0,82.82380184468684,0.3922635975172065,0.4869269206523058,0.03528336884557902,0.06644718441339587,0.02925974432801319
139,STOCK_0140,Manufacturing,0,33.45838348104677,0.6563141539055671,0.339400723977361,0.03568898281952971,0.1414929141347018,0.07553162079590896
140,STOCK_0141,Others,0,1.29262000285107,0.40922268414976903,0.4107087620495625,0.12606238424551727,0.07661021428489634,0.08173014969863329
141,STOCK_0142,Consumer Discretionary,0,13.168672353252708,0.6463019144128346,0.550009245719348,0.10559620455146375,0.10653534128303445,0.2439607715805576
142,STOCK_0143,Real Estate,0,187.85015144021514,0.3216737867722236,0.35011877692768384,-0.004854869249312595,0.06835444570812196,0.46171648104575885
143,STOCK_0144,Manufacturing,0,15.982961296852347,0.1,0.25859977144249774,0.03280746472881412,0.032433076835765684,0.02013456202590254
144,STOCK_0145,Consumer Staples,1,426.49418723451026,0.1283649652680086,0.4987197228761142,0.0673372544987395,0.02284325753978707,-0.08466063819175385
145,STOCK_0146,Manufacturing,0,17.370355504297773,0.1,0.5821162185571873,0.17456939247751696,0.08303231850788813,0.053104498812428215
146,STOCK_0147,Manufacturing,0,5.929873782532693,0.3119813037772276,0.1349859848329737,-0.010189071088908916,0.09160101727093696,0.04598488936245007
147,STOCK_0148,Others,0,46.687368093926345,0.2878930023941819,0.42855169130579046,0.06904219901434691,0.21821767017113428,-0.09951030098564262
148,STOCK_0149,Manufacturing,0,8.934190527964901,0.2555130164823174,0.6519457623204192,0.06973564542559496,0.30673308641016317,0.10377926430000224
149,STOCK_0150,Energy & Materials,0,127.6379137811146,0.5165782369417257,0.27504042989619715,0.1684558350131643,0.14464404316032817,0.0012527148867313759
150,STOCK_0151,Manufacturing,1,126.19432021729968,0.33323262935661024,0.12,0.13229483577479348,0.04754141593099048,-0.03806495079732297
151,STOCK_0152,Consumer Staples,0,1.3451273317675148,0.658347336071414,0.14198602983855593,0.06977725101573877,0.16748453778246894,-0.381058295199642
152,STOCK_0153,Energy & Materials,1,48.298570958453,0.21084131319628477,0.3805086752860934,0.053422153137847164,0.19625000363008693,0.13696281301459393
153,STOCK_0154,Financial Services,0,98.26261901090737,0.4152737157620071,0.14331731623480917,0.10248279533129252,0.11787829926007519,-0.07228119768415772
154,STOCK_0155,Manufacturing,0,12.027943738104867,0.34326443864438666,0.24052316831555365,0.11043037211783703,0.12009643802897793,-0.06256329466022859
155,STOCK_0156,Consumer Staples,1,4.455437728068428,0.16522088901775062,0.23164250058364574,0.11166806574218263,0.17083344241673812,-0.12588875922802087
156,STOCK_0157,Others,0,254.92971857991628,0.1528972577045964,0.49455539279009136,0.0894546246919526,0.18456980773098483,-0.0860319299556703
157,STOCK_0158,Consumer Staples,1,243.6615005677287,0.8367632402521559,0.43613767457308045,0.03262539325131127,0.054206405409423945,0.2281546000986707
158,STOCK_0159,Manufacturing,0,20.250063416580325,0.556214845878976,0.3580352832278485,0.05559015013838766,0.14100490632015403,0.08903848670513169
159,STOCK_0160,Information Technology,1,89.22509936327046,0.3750451125073845,0.5932569002737157,0.039179800694947906,0.12709260727691502,0.08959735611083941
160,STOCK_0161,Financial Services,0,83.40070183830684,0.5254926678457775,0.4077452977614667,0.06952737171754622,0.07934878418821513,0.03783295217737927
161,STOCK_0162,Consumer Staples,0,54.0612220971563,0.49753445322809436,0.46335109086593707,0.1601126612803455,0.15011276208780133,-0.07530773315362656
162,STOCK_0163,Consumer Discretionary,0,5.561579555874762,0.6166115123479846,0.4486005395931633,0.08595092030269874,0.10171200677279851,-0.08915240619127683
163,STOCK_0164,Healthcare,0,1235.1196567425407,0.4429469864048131,0.1803475314085918,0.0438268595564856,0.15507805910477818,0.06294249865409848
164,STOCK_0165,Manufacturing,0,90.85745537585287,0.3564257035314915,0.10969924624873471,0.012427711755401432,0.13386733314963264,0.09659297968627503
165,STOCK_0166,Consumer Staples,0,3.000095232362853,0.33213398896132246,0.20093101432784524,0.0779415261543725,0.12167091906367694,0.09460513585780252
166,STOCK_0167,Others,0,5.001574947028884,0.23314660898876008,0.11237802892007431,0.06152072355414315,0.24644325492546987,-0.09226412877418029
167,STOCK_0168,Financial Services,0,23.312045735547134,0.4195755854220254,0.4919384537697706,0.07220892628354486,-0.008612882169444702,0.08771108683435866
168,STOCK_0169,Healthcare,1,37.35275070569733,0.13376751565500497,0.12,0.018392883509258367,0.08566044637610705,0.14828299046560794
169,STOCK_0170,Others,0,3.012630062547384,0.5848370555728797,0.2397249796626139,0.050942697727499174,0.15407097649544285,0.0628721666123628
170,STOCK_0171,Consumer Discretionary,0,495.97333474256857,0.20227421865224293,0.4423528978713429,0.15811275659752108,0.019967381282422595,0.150677298953305
171,STOCK_0172,Real Estate,1,24.54239147046718,0.43568370136996754,0.3089473648693467,0.0016825133517953711,0.06805015693428591,0.2581956048409518
172,STOCK_0173,Information Technology,1,3.0212032556773405,0.4961339005828103,0.12,0.05011452431334538,0.12114184542691472,-0.08309091290949674
173,STOCK_0174,Manufacturing,0,17.983335627535563,0.7598431676244459,0.6476793134341847,0.12789411140884885,0.10487036873783731,0.1982475167886689
174,STOCK_0175,Consumer Staples,0,3.7555564560248738,0.4696305038795449,0.12365120844116635,0.11548206452529036,0.15493908413868074,0.1206442132442546
175,STOCK_0176,Real Estate,1,137.79805809533278,0.5668413591291257,0.4219151474726491,-0.047918419162855115,0.033020324890975804,-0.10287376933277781
176,STOCK_0177,Manufacturing,0,91.74930614325555,0.2030545284194063,0.34644472141186616,0.10898216146613235,0.18267124074260763,0.022269167093325645
177,STOCK_0178,Consumer Staples,1,20.27117276707495,0.7025059449200104,0.3060099134222625,0.05153081499259364,0.17203600740289113,-0.16546204526397273
178,STOCK_0179,Financial Services,1,27.92460500993413,0.4068825008585108,0.39307052191553565,0.13437320870157485,0.1939329459084722,-0.0033950341082337166
179,STOCK_0180,Consumer Staples,0,91.3681568950226,0.10026885273290623,0.7314509351298168,0.07625620308967553,0.17564302060526218,0.1873653166114716
180,STOCK_0181,Information Technology,0,3.3980080081747333,0.29396843881914636,0.2906510664891715,0.08199681986073452,0.15936150783942393,-0.018905226400137056
181,STOCK_0182,Energy & Materials,0,16.147154076828585,0.1902753724324771,0.2819343786486426,0.1767352999216695,0.09045782886030375,0.08150827010133765
182,STOCK_0183,Healthcare,0,7.070581586695867,0.1,0.1905388249561126,0.12659898774797876,0.030678044804107265,0.24537174300104078
183,STOCK_0184,Manufacturing,0,42.09914108838636,0.6740636980525594,0.3748184648759096,0.053598150107352235,0.14750303052399083,0.05270214726443233
184,STOCK_0185,Manufacturing,0,23.438944379521324,0.29608734357800476,0.6161579041024329,0.046860776060281696,0.04625121494997496,-0.09059360581222474
185,STOCK_0186,Consumer Discretionary,1,16.82488058618913,0.4293333629052287,0.21656146730119616,0.14238784170381077,0.18491172435932737,-0.11223949331289274
186,STOCK_0187,Consumer Discretionary,0,6.148344082184002,0.24112601724294477,0.4030003463548089,0.16476942292259816,-0.002488600204457814,0.13713821340267524
187,STOCK_0188,Information Technology,1,268.2703251076048,0.46051785856204414,0.5145323731965229,0.05804970245643857,0.25996671233643365,0.26721811180357297
188,STOCK_0189,Consumer Discretionary,0,15.572987520733813,0.3811159234383131,0.4312086504359157,0.03647414470761554,0.11462573679605158,-0.047363998366612765
189,STOCK_0190,Consumer Discretionary,0,13.872661958595945,0.3705202671058812,0.5080692383096246,0.09033873899172082,0.18953248515114185,0.1930936255900113
190,STOCK_0191,Healthcare,0,92.29532491183271,0.6589538922966162,0.21588967450853977,0.11205933312055352,0.012911536022140091,0.16393779345474166
191,STOCK_0192,Consumer Discretionary,0,657.7158701273605,0.30511747617915497,0.1,0.08020465038377282,0.08055017420801823,0.2765448005203221
192,STOCK_0193,Consumer Discretionary,0,21.792276205221143,0.2669573507338325,0.16430845002338573,0.09649897304784284,0.033187957875376144,-0.06381157949684327
193,STOCK_0194,Healthcare,0,4.3639973061784465,0.21698042748290658,0.5612788946026995,0.011831368763942078,0.1016160295539845,-0.06771096513904704
